year,dept_code,macrosector,value
2005,52,SERVICIOS,252.9
2005,54,SERVICIOS,276.8
2005,86,SERVICIOS,41.43
2005,63,SERVICIOS,151.78
2005,66,SERVICIOS,470.25
2005,88,SERVICIOS,29.28
2005,68,SERVICIOS,3431.35
2005,70,SERVICIOS,110.52
2005,73,SERVICIOS,450.52
2005,76,SERVICIOS,2908.4
2005,97,SERVICIOS,1.71
2005,99,SERVICIOS,7.97
2006,91,AGROPECUARIO,92.43
2006,05,AGROPECUARIO,4883.98
2006,81,AGROPECUARIO,460.82
2006,08,AGROPECUARIO,288.25
2006,11,AGROPECUARIO,11.01
2006,13,AGROPECUARIO,884.28
2006,15,AGROPECUARIO,1764.38
2006,17,AGROPECUARIO,1026.4
2006,18,AGROPECUARIO,382.44
2006,85,AGROPECUARIO,507.58
2006,19,AGROPECUARIO,1451.92
2006,20,AGROPECUARIO,1287.48
2006,27,AGROPECUARIO,486.79
2006,23,AGROPECUARIO,1429.83
2006,25,AGROPECUARIO,5601.55
2006,94,AGROPECUARIO,13.01
2006,95,AGROPECUARIO,143.34
2006,41,AGROPECUARIO,1676.42
2006,44,AGROPECUARIO,448.57
2006,47,AGROPECUARIO,1424.86
2006,50,AGROPECUARIO,1064.79
2006,52,AGROPECUARIO,1657.59
2006,54,AGROPECUARIO,1135.46
2006,86,AGROPECUARIO,183.51
2006,63,AGROPECUARIO,859.63
2006,66,AGROPECUARIO,795.86
2006,88,AGROPECUARIO,12.27
2006,68,AGROPECUARIO,2962.84
2006,70,AGROPECUARIO,499.88
2006,73,AGROPECUARIO,2425.66
2006,76,AGROPECUARIO,3465.02
2006,97,AGROPECUARIO,14.0
2006,99,AGROPECUARIO,156.5
2006,91,MINERO,1.0
2006,05,MINERO,2708.13
2006,81,MINERO,3185.46
2006,08,MINERO,45.73
2006,11,MINERO,267.31
2006,13,MINERO,613.09
2006,15,MINERO,518.96
2006,17,MINERO,275.83
2006,18,MINERO,3.3
2006,85,MINERO,5154.73
2006,19,MINERO,120.32
2006,20,MINERO,3199.68
2006,27,MINERO,560.82
2006,23,MINERO,238.92
2006,25,MINERO,352.8
2006,94,MINERO,27.82
2006,95,MINERO,2.91
2006,41,MINERO,1465.45
2006,44,MINERO,3104.09
2006,47,MINERO,11.4
2006,50,MINERO,2853.64
2006,52,MINERO,70.83
2006,54,MINERO,321.88
2006,86,MINERO,385.83
2006,63,MINERO,11.31
2006,66,MINERO,51.12
2006,88,MINERO,0.98
2006,68,MINERO,725.24
2006,70,MINERO,12.73
2006,73,MINERO,1311.59
2006,76,MINERO,148.59
2006,97,MINERO,0.94
2006,99,MINERO,1.0
2006,91,MANUFACTURA,8.82
2006,05,MANUFACTURA,16638.76
2006,81,MANUFACTURA,124.01
2006,08,MANUFACTURA,5039.99
2006,11,MANUFACTURA,19885.3
2006,13,MANUFACTURA,4351.18
2006,15,MANUFACTURA,1942.01
2006,17,MANUFACTURA,1918.2
2006,18,MANUFACTURA,94.81
2006,85,MANUFACTURA,257.22
2006,19,MANUFACTURA,1757.46
2006,20,MANUFACTURA,412.91
2006,27,MANUFACTURA,25.01
2006,23,MANUFACTURA,1396.66
2006,25,MANUFACTURA,6879.37
2006,94,MANUFACTURA,7.24
2006,95,MANUFACTURA,8.97
2006,41,MANUFACTURA,396.09
2006,44,MANUFACTURA,37.0
2006,47,MANUFACTURA,377.84
2006,50,MANUFACTURA,634.04
2006,52,MANUFACTURA,335.9
2006,54,MANUFACTURA,671.93
2006,86,MANUFACTURA,36.25
2006,63,MANUFACTURA,355.22
2006,66,MANUFACTURA,1333.46
2006,88,MANUFACTURA,13.09
2006,68,MANUFACTURA,8518.22
2006,70,MANUFACTURA,570.15
2006,73,MANUFACTURA,1428.58
2006,76,MANUFACTURA,10069.66
2006,97,MANUFACTURA,0.38
2006,99,MANUFACTURA,19.47
2006,91,CONSTRUCCIÓN,13.68
2006,05,CONSTRUCCIÓN,4412.78
2006,81,CONSTRUCCIÓN,147.32
2006,08,CONSTRUCCIÓN,991.11
2006,11,CONSTRUCCIÓN,7850.09
2006,13,CONSTRUCCIÓN,772.11
2006,15,CONSTRUCCIÓN,702.06
2006,17,CONSTRUCCIÓN,381.21
2006,18,CONSTRUCCIÓN,150.32
2006,85,CONSTRUCCIÓN,397.7
2006,19,CONSTRUCCIÓN,343.31
2006,20,CONSTRUCCIÓN,429.63
2006,27,CONSTRUCCIÓN,105.95
2006,23,CONSTRUCCIÓN,733.09
2006,25,CONSTRUCCIÓN,1001.46
2006,94,CONSTRUCCIÓN,34.95
2006,95,CONSTRUCCIÓN,53.88
2006,41,CONSTRUCCIÓN,891.13
2006,44,CONSTRUCCIÓN,304.42
2006,47,CONSTRUCCIÓN,470.53
2006,50,CONSTRUCCIÓN,1112.76
2006,52,CONSTRUCCIÓN,634.22
2006,54,CONSTRUCCIÓN,739.45
2006,86,CONSTRUCCIÓN,105.59
2006,63,CONSTRUCCIÓN,275.18
2006,66,CONSTRUCCIÓN,1185.4
2006,88,CONSTRUCCIÓN,16.04
2006,68,CONSTRUCCIÓN,2212.34
2006,70,CONSTRUCCIÓN,299.23
2006,73,CONSTRUCCIÓN,501.82
2006,76,CONSTRUCCIÓN,2937.87
2006,97,CONSTRUCCIÓN,17.36
2006,99,CONSTRUCCIÓN,22.01
2006,91,SERVICIOS,119.53
2006,05,SERVICIOS,12484.32
2006,81,SERVICIOS,349.08
2006,08,SERVICIOS,5027.16
2006,11,SERVICIOS,25766.81
2006,13,SERVICIOS,3467.64
2006,15,SERVICIOS,2904.92
2006,17,SERVICIOS,1603.77
2006,18,SERVICIOS,457.1
2006,85,SERVICIOS,1487.2
2006,19,SERVICIOS,1262.88
2006,20,SERVICIOS,1269.83
2006,27,SERVICIOS,315.78
2006,23,SERVICIOS,1513.18
2006,25,SERVICIOS,4839.87
2006,94,SERVICIOS,33.67
2006,95,SERVICIOS,83.19
2006,41,SERVICIOS,1319.62
2006,44,SERVICIOS,732.12
2006,47,SERVICIOS,1524.83
2006,50,SERVICIOS,2160.52
2006,52,SERVICIOS,1678.45
2006,54,SERVICIOS,1780.43
2006,86,SERVICIOS,317.47
2006,63,SERVICIOS,1005.25
2006,66,SERVICIOS,1799.19
2006,88,SERVICIOS,506.52
2006,68,SERVICIOS,4574.4
2006,70,SERVICIOS,799.89
2006,73,SERVICIOS,2264.96
2006,76,SERVICIOS,9592.92
2006,97,SERVICIOS,32.47
2006,99,SERVICIOS,42.08
2006,91,SERVICIOS,3.03
2006,05,SERVICIOS,2032.59
2006,81,SERVICIOS,21.78
2006,08,SERVICIOS,583.1
2006,11,SERVICIOS,5749.15
2006,13,SERVICIOS,363.93
2006,15,SERVICIOS,246.12
2006,17,SERVICIOS,296.66
2006,18,SERVICIOS,39.39
2006,85,SERVICIOS,48.33
2006,19,SERVICIOS,99.63
2006,20,SERVICIOS,135.63
2006,27,SERVICIOS,21.36
2006,23,SERVICIOS,225.31
2006,25,SERVICIOS,720.15
2006,94,SERVICIOS,0.31
2006,95,SERVICIOS,4.42
2006,41,SERVICIOS,198.12
2006,44,SERVICIOS,33.94
2006,47,SERVICIOS,161.41
2006,50,SERVICIOS,174.72
2006,52,SERVICIOS,156.51
2006,54,SERVICIOS,159.53
2006,86,SERVICIOS,8.39
2006,63,SERVICIOS,117.1
2006,66,SERVICIOS,292.25
2006,88,SERVICIOS,11.16
2006,68,SERVICIOS,843.14
2006,70,SERVICIOS,98.6
2006,73,SERVICIOS,320.13
2006,76,SERVICIOS,1474.38
2006,97,SERVICIOS,0.11
2006,99,SERVICIOS,3.23
2006,91,SERVICIOS,5.56
2006,05,SERVICIOS,2755.25
2006,81,SERVICIOS,33.19
2006,08,SERVICIOS,740.3
2006,11,SERVICIOS,7967.05
2006,13,SERVICIOS,312.8
2006,15,SERVICIOS,229.22
2006,17,SERVICIOS,226.13
2006,18,SERVICIOS,42.84
2006,85,SERVICIOS,72.99
2006,19,SERVICIOS,112.07
2006,20,SERVICIOS,120.97
2006,27,SERVICIOS,32.46
2006,23,SERVICIOS,145.16
2006,25,SERVICIOS,286.62
2006,94,SERVICIOS,2.6
2006,95,SERVICIOS,6.65
2006,41,SERVICIOS,177.95
2006,44,SERVICIOS,60.09
2006,47,SERVICIOS,128.47
2006,50,SERVICIOS,170.01
2006,52,SERVICIOS,171.47
2006,54,SERVICIOS,201.86
2006,86,SERVICIOS,32.4
2006,63,SERVICIOS,106.49
2006,66,SERVICIOS,242.52
2006,88,SERVICIOS,14.95
2006,68,SERVICIOS,595.13
2006,70,SERVICIOS,71.13
2006,73,SERVICIOS,243.99
2006,76,SERVICIOS,1599.19
2006,97,SERVICIOS,1.16
2006,99,SERVICIOS,6.33
2006,91,SERVICIOS,12.97
2006,05,SERVICIOS,7493.74
2006,81,SERVICIOS,107.51
2006,08,SERVICIOS,1954.96
2006,11,SERVICIOS,20517.94
2006,13,SERVICIOS,1448.75
2006,15,SERVICIOS,858.99
2006,17,SERVICIOS,650.29
2006,18,SERVICIOS,175.75
2006,85,SERVICIOS,241.87
2006,19,SERVICIOS,501.02
2006,20,SERVICIOS,552.36
2006,27,SERVICIOS,49.82
2006,23,SERVICIOS,356.84
2006,25,SERVICIOS,1446.45
2006,94,SERVICIOS,8.52
2006,95,SERVICIOS,24.64
2006,41,SERVICIOS,528.01
2006,44,SERVICIOS,259.85
2006,47,SERVICIOS,517.83
2006,50,SERVICIOS,589.34
2006,52,SERVICIOS,770.16
2006,54,SERVICIOS,812.55
2006,86,SERVICIOS,103.62
2006,63,SERVICIOS,512.35
2006,66,SERVICIOS,643.13
2006,88,SERVICIOS,34.62
2006,68,SERVICIOS,2739.17
2006,70,SERVICIOS,290.14
2006,73,SERVICIOS,739.97
2006,76,SERVICIOS,7664.66
2006,97,SERVICIOS,8.62
2006,99,SERVICIOS,17.52
2006,91,SERVICIOS,2.35
2006,05,SERVICIOS,6638.43
2006,81,SERVICIOS,13.33
2006,08,SERVICIOS,1790.19
2006,11,SERVICIOS,12671.86
2006,13,SERVICIOS,1665.25
2006,15,SERVICIOS,591.79
2006,17,SERVICIOS,812.91
2013,94,SERVICIOS,0.49
2006,18,SERVICIOS,65.97
2006,85,SERVICIOS,92.87
2006,19,SERVICIOS,664.8
2006,20,SERVICIOS,355.15
2006,27,SERVICIOS,2.35
2006,23,SERVICIOS,733.99
2006,25,SERVICIOS,1985.26
2006,94,SERVICIOS,1.0
2006,95,SERVICIOS,2.35
2006,41,SERVICIOS,357.21
2006,44,SERVICIOS,14.71
2006,47,SERVICIOS,260.88
2006,50,SERVICIOS,465.14
2006,52,SERVICIOS,282.69
2006,54,SERVICIOS,323.54
2006,86,SERVICIOS,28.69
2006,63,SERVICIOS,211.29
2006,66,SERVICIOS,832.21
2006,88,SERVICIOS,27.81
2006,68,SERVICIOS,1740.42
2006,70,SERVICIOS,117.88
2006,73,SERVICIOS,631.45
2006,76,SERVICIOS,5470.04
2006,97,SERVICIOS,1.18
2006,99,SERVICIOS,2.35
2006,91,SERVICIOS,138.09
2006,05,SERVICIOS,8367.57
2006,81,SERVICIOS,430.35
2006,08,SERVICIOS,3352.74
2006,11,SERVICIOS,20574.59
2006,13,SERVICIOS,3209.16
2006,15,SERVICIOS,2060.82
2006,17,SERVICIOS,1478.05
2006,18,SERVICIOS,619.62
2006,85,SERVICIOS,599.65
2006,19,SERVICIOS,1624.74
2006,20,SERVICIOS,1424.29
2006,27,SERVICIOS,703.62
2006,23,SERVICIOS,2291.8
2006,25,SERVICIOS,3619.3
2006,94,SERVICIOS,85.46
2006,95,SERVICIOS,174.63
2006,41,SERVICIOS,1287.26
2006,44,SERVICIOS,979.67
2006,47,SERVICIOS,1661.17
2006,50,SERVICIOS,1405.16
2006,52,SERVICIOS,2060.4
2006,54,SERVICIOS,1783.93
2006,86,SERVICIOS,382.56
2006,63,SERVICIOS,783.93
2006,66,SERVICIOS,1415.96
2006,88,SERVICIOS,130.09
2006,68,SERVICIOS,3338.4
2006,70,SERVICIOS,1137.37
2006,73,SERVICIOS,1783.14
2006,76,SERVICIOS,6256.9
2006,97,SERVICIOS,60.37
2006,99,SERVICIOS,126.84
2006,91,SERVICIOS,5.97
2006,05,SERVICIOS,1759.1
2006,81,SERVICIOS,16.35
2006,08,SERVICIOS,641.18
2006,11,SERVICIOS,5752.57
2006,13,SERVICIOS,278.13
2006,15,SERVICIOS,140.09
2006,17,SERVICIOS,225.69
2006,18,SERVICIOS,42.09
2006,85,SERVICIOS,33.9
2006,19,SERVICIOS,115.86
2006,20,SERVICIOS,104.64
2006,27,SERVICIOS,36.28
2006,23,SERVICIOS,191.46
2006,25,SERVICIOS,358.5
2006,94,SERVICIOS,3.1
2006,95,SERVICIOS,8.78
2006,41,SERVICIOS,225.0
2006,44,SERVICIOS,99.71
2006,47,SERVICIOS,204.07
2006,50,SERVICIOS,125.29
2006,52,SERVICIOS,232.35
2006,54,SERVICIOS,365.46
2006,86,SERVICIOS,26.32
2006,63,SERVICIOS,111.12
2006,66,SERVICIOS,293.56
2006,88,SERVICIOS,5.37
2006,68,SERVICIOS,490.95
2006,70,SERVICIOS,121.01
2006,73,SERVICIOS,239.98
2006,76,SERVICIOS,1212.78
2006,97,SERVICIOS,1.92
2006,99,SERVICIOS,3.09
2006,91,SERVICIOS,16.83
2006,05,SERVICIOS,6712.47
2006,81,SERVICIOS,85.72
2006,08,SERVICIOS,2183.78
2006,11,SERVICIOS,13637.98
2006,13,SERVICIOS,2000.64
2006,15,SERVICIOS,834.0
2006,17,SERVICIOS,875.33
2006,18,SERVICIOS,115.06
2006,85,SERVICIOS,248.32
2006,19,SERVICIOS,709.96
2006,20,SERVICIOS,367.26
2006,27,SERVICIOS,64.27
2006,23,SERVICIOS,541.97
2006,25,SERVICIOS,2399.7
2006,94,SERVICIOS,6.67
2006,95,SERVICIOS,13.95
2006,41,SERVICIOS,475.37
2006,44,SERVICIOS,174.36
2006,47,SERVICIOS,286.77
2006,50,SERVICIOS,685.69
2006,52,SERVICIOS,456.92
2006,54,SERVICIOS,478.5
2006,86,SERVICIOS,79.4
2006,63,SERVICIOS,283.93
2006,66,SERVICIOS,736.23
2006,88,SERVICIOS,78.71
2006,68,SERVICIOS,6391.84
2006,70,SERVICIOS,251.33
2006,73,SERVICIOS,750.34
2006,76,SERVICIOS,4600.54
2006,97,SERVICIOS,3.0
2006,99,SERVICIOS,10.69
2006,91,AGROPECUARIO,38.06
2006,05,AGROPECUARIO,3619.42
2006,81,AGROPECUARIO,404.08
2006,08,AGROPECUARIO,373.16
2006,11,AGROPECUARIO,8.74
2006,13,AGROPECUARIO,804.15
2006,15,AGROPECUARIO,1075.96
2006,17,AGROPECUARIO,787.55
2006,18,AGROPECUARIO,291.06
2006,85,AGROPECUARIO,497.88
2006,19,AGROPECUARIO,824.7
2006,20,AGROPECUARIO,969.58
2006,27,AGROPECUARIO,304.65
2006,23,AGROPECUARIO,1005.35
2006,25,AGROPECUARIO,3318.81
2006,94,AGROPECUARIO,6.34
2006,95,AGROPECUARIO,89.06
2006,41,AGROPECUARIO,1124.1
2006,44,AGROPECUARIO,317.12
2006,47,AGROPECUARIO,964.35
2006,50,AGROPECUARIO,1045.86
2006,52,AGROPECUARIO,1107.27
2006,54,AGROPECUARIO,803.57
2006,86,AGROPECUARIO,105.44
2006,63,AGROPECUARIO,581.13
2006,66,AGROPECUARIO,702.52
2006,88,AGROPECUARIO,8.85
2006,68,AGROPECUARIO,1846.6
2006,70,AGROPECUARIO,387.28
2006,73,AGROPECUARIO,1598.86
2006,76,AGROPECUARIO,2257.51
2006,97,AGROPECUARIO,7.59
2006,99,AGROPECUARIO,148.37
2006,91,MINERO,0.83
2006,05,MINERO,1784.46
2006,81,MINERO,2793.08
2006,08,MINERO,51.64
2006,11,MINERO,318.98
2006,13,MINERO,475.19
2006,15,MINERO,516.96
2006,17,MINERO,131.28
2006,18,MINERO,4.42
2006,85,MINERO,5369.9
2006,19,MINERO,65.48
2006,20,MINERO,2960.53
2006,27,MINERO,227.3
2006,23,MINERO,442.36
2006,25,MINERO,253.07
2006,94,MINERO,24.43
2006,95,MINERO,2.32
2006,41,MINERO,1469.59
2006,44,MINERO,2859.53
2006,47,MINERO,13.05
2006,50,MINERO,3372.03
2006,52,MINERO,39.68
2006,54,MINERO,294.48
2006,86,MINERO,393.27
2006,63,MINERO,12.82
2006,66,MINERO,51.42
2006,88,MINERO,1.12
2006,68,MINERO,737.09
2006,70,MINERO,13.86
2006,73,MINERO,1320.73
2006,76,MINERO,124.99
2006,97,MINERO,1.08
2006,99,MINERO,0.03
2006,91,MANUFACTURA,6.72
2006,05,MANUFACTURA,13445.45
2006,81,MANUFACTURA,65.83
2006,08,MANUFACTURA,3033.51
2006,11,MANUFACTURA,14197.82
2006,13,MANUFACTURA,2392.24
2006,15,MANUFACTURA,1385.66
2006,17,MANUFACTURA,1334.88
2006,18,MANUFACTURA,75.55
2006,85,MANUFACTURA,167.38
2006,19,MANUFACTURA,1094.13
2006,20,MANUFACTURA,298.29
2006,27,MANUFACTURA,25.09
2006,23,MANUFACTURA,1046.67
2006,25,MANUFACTURA,5310.92
2006,94,MANUFACTURA,3.33
2006,95,MANUFACTURA,9.6
2006,41,MANUFACTURA,327.98
2006,44,MANUFACTURA,42.87
2006,47,MANUFACTURA,340.36
2006,50,MANUFACTURA,527.17
2006,52,MANUFACTURA,402.84
2006,54,MANUFACTURA,505.12
2006,86,MANUFACTURA,28.77
2006,63,MANUFACTURA,293.52
2006,66,MANUFACTURA,938.33
2006,88,MANUFACTURA,11.46
2006,68,MANUFACTURA,4127.1
2006,70,MANUFACTURA,317.28
2006,73,MANUFACTURA,835.43
2006,76,MANUFACTURA,8380.64
2006,97,MANUFACTURA,0.4
2006,99,MANUFACTURA,2.65
2013,95,SERVICIOS,5.56
2006,91,CONSTRUCCIÓN,4.24
2006,05,CONSTRUCCIÓN,3169.57
2006,81,CONSTRUCCIÓN,56.96
2006,08,CONSTRUCCIÓN,645.63
2006,11,CONSTRUCCIÓN,5022.83
2006,13,CONSTRUCCIÓN,427.34
2006,15,CONSTRUCCIÓN,312.29
2006,17,CONSTRUCCIÓN,259.38
2006,18,CONSTRUCCIÓN,76.76
2006,85,CONSTRUCCIÓN,228.11
2006,19,CONSTRUCCIÓN,174.42
2006,20,CONSTRUCCIÓN,160.55
2006,27,CONSTRUCCIÓN,46.04
2006,23,CONSTRUCCIÓN,310.11
2006,25,CONSTRUCCIÓN,375.62
2006,94,CONSTRUCCIÓN,13.22
2006,95,CONSTRUCCIÓN,30.22
2006,41,CONSTRUCCIÓN,479.22
2006,44,CONSTRUCCIÓN,107.36
2006,47,CONSTRUCCIÓN,165.76
2006,50,CONSTRUCCIÓN,631.29
2006,52,CONSTRUCCIÓN,332.0
2006,54,CONSTRUCCIÓN,285.97
2006,86,CONSTRUCCIÓN,56.41
2006,63,CONSTRUCCIÓN,144.43
2006,66,CONSTRUCCIÓN,520.12
2006,88,CONSTRUCCIÓN,9.6
2006,68,CONSTRUCCIÓN,1346.53
2006,70,CONSTRUCCIÓN,103.06
2006,73,CONSTRUCCIÓN,265.58
2006,76,CONSTRUCCIÓN,1798.8
2006,97,CONSTRUCCIÓN,3.23
2006,99,CONSTRUCCIÓN,12.36
2006,91,SERVICIOS,70.04
2006,05,SERVICIOS,8694.19
2006,81,SERVICIOS,225.92
2006,08,SERVICIOS,3187.62
2006,11,SERVICIOS,17702.35
2006,13,SERVICIOS,2314.27
2006,15,SERVICIOS,1778.28
2006,17,SERVICIOS,1049.36
2006,18,SERVICIOS,246.85
2006,85,SERVICIOS,1008.91
2006,19,SERVICIOS,786.45
2006,20,SERVICIOS,898.86
2006,27,SERVICIOS,166.12
2006,23,SERVICIOS,966.9
2006,25,SERVICIOS,3198.13
2006,94,SERVICIOS,16.44
2006,95,SERVICIOS,63.03
2006,41,SERVICIOS,758.21
2006,44,SERVICIOS,332.7
2006,47,SERVICIOS,1094.73
2006,50,SERVICIOS,1462.17
2006,52,SERVICIOS,1345.22
2006,54,SERVICIOS,1210.81
2006,86,SERVICIOS,200.92
2006,63,SERVICIOS,624.11
2006,66,SERVICIOS,1011.18
2006,88,SERVICIOS,291.67
2006,68,SERVICIOS,2918.94
2006,70,SERVICIOS,594.24
2006,73,SERVICIOS,1356.07
2006,76,SERVICIOS,6531.21
2006,97,SERVICIOS,16.38
2006,99,SERVICIOS,29.73
2006,91,SERVICIOS,2.95
2006,05,SERVICIOS,1753.97
2006,81,SERVICIOS,22.15
2006,08,SERVICIOS,470.1
2006,11,SERVICIOS,5464.87
2006,13,SERVICIOS,370.64
2006,15,SERVICIOS,332.91
2006,17,SERVICIOS,264.2
2006,18,SERVICIOS,42.09
2006,85,SERVICIOS,49.91
2006,19,SERVICIOS,96.62
2006,20,SERVICIOS,141.66
2006,27,SERVICIOS,21.85
2006,23,SERVICIOS,222.92
2006,25,SERVICIOS,703.93
2006,94,SERVICIOS,0.35
2006,95,SERVICIOS,4.87
2006,41,SERVICIOS,183.02
2006,44,SERVICIOS,34.73
2006,47,SERVICIOS,168.64
2006,50,SERVICIOS,223.38
2006,52,SERVICIOS,239.32
2006,54,SERVICIOS,165.55
2006,86,SERVICIOS,8.84
2006,63,SERVICIOS,121.58
2006,66,SERVICIOS,263.69
2006,88,SERVICIOS,11.9
2006,68,SERVICIOS,729.88
2006,70,SERVICIOS,101.95
2006,73,SERVICIOS,348.47
2006,76,SERVICIOS,1435.74
2006,97,SERVICIOS,0.1
2006,99,SERVICIOS,3.23
2006,91,SERVICIOS,4.31
2006,05,SERVICIOS,1950.78
2006,81,SERVICIOS,26.31
2006,08,SERVICIOS,493.89
2006,11,SERVICIOS,6349.14
2006,13,SERVICIOS,213.3
2006,15,SERVICIOS,154.42
2006,17,SERVICIOS,167.85
2006,18,SERVICIOS,28.07
2006,85,SERVICIOS,47.91
2006,19,SERVICIOS,83.51
2006,20,SERVICIOS,79.38
2006,27,SERVICIOS,20.27
2006,23,SERVICIOS,106.09
2006,25,SERVICIOS,174.83
2006,94,SERVICIOS,1.63
2006,95,SERVICIOS,4.86
2006,41,SERVICIOS,113.48
2006,44,SERVICIOS,36.56
2006,47,SERVICIOS,100.46
2006,50,SERVICIOS,109.23
2006,52,SERVICIOS,125.87
2006,54,SERVICIOS,126.94
2006,86,SERVICIOS,23.99
2006,63,SERVICIOS,73.38
2006,66,SERVICIOS,161.75
2006,88,SERVICIOS,10.5
2006,68,SERVICIOS,408.54
2006,70,SERVICIOS,52.95
2006,73,SERVICIOS,180.18
2006,76,SERVICIOS,1045.39
2006,97,SERVICIOS,0.86
2006,99,SERVICIOS,3.37
2006,91,SERVICIOS,10.17
2006,05,SERVICIOS,4685.13
2006,81,SERVICIOS,76.38
2006,08,SERVICIOS,1350.46
2006,11,SERVICIOS,15561.88
2006,13,SERVICIOS,618.1
2006,15,SERVICIOS,619.91
2006,17,SERVICIOS,321.36
2006,18,SERVICIOS,60.86
2006,85,SERVICIOS,174.71
2006,19,SERVICIOS,369.21
2006,20,SERVICIOS,399.55
2006,27,SERVICIOS,32.89
2006,23,SERVICIOS,216.92
2006,25,SERVICIOS,1058.09
2006,94,SERVICIOS,2.78
2006,95,SERVICIOS,13.19
2006,41,SERVICIOS,387.88
2006,44,SERVICIOS,79.41
2006,47,SERVICIOS,238.31
2006,50,SERVICIOS,291.63
2006,52,SERVICIOS,310.97
2006,54,SERVICIOS,563.26
2006,86,SERVICIOS,78.65
2006,63,SERVICIOS,375.06
2006,66,SERVICIOS,383.75
2006,88,SERVICIOS,32.99
2006,68,SERVICIOS,1703.89
2006,70,SERVICIOS,113.08
2006,73,SERVICIOS,361.99
2006,76,SERVICIOS,5402.9
2006,97,SERVICIOS,8.45
2006,99,SERVICIOS,17.16
2006,91,SERVICIOS,0.8
2006,05,SERVICIOS,3224.53
2006,81,SERVICIOS,6.36
2006,08,SERVICIOS,877.77
2006,11,SERVICIOS,6049.14
2006,13,SERVICIOS,966.62
2006,15,SERVICIOS,299.0
2006,17,SERVICIOS,415.34
2006,18,SERVICIOS,40.4
2006,85,SERVICIOS,46.55
2006,19,SERVICIOS,398.79
2006,20,SERVICIOS,172.74
2006,27,SERVICIOS,1.6
2006,23,SERVICIOS,452.27
2006,25,SERVICIOS,987.38
2006,94,SERVICIOS,0.8
2006,95,SERVICIOS,1.6
2006,41,SERVICIOS,172.17
2006,44,SERVICIOS,8.77
2006,47,SERVICIOS,134.25
2006,50,SERVICIOS,224.15
2006,52,SERVICIOS,138.5
2006,54,SERVICIOS,162.36
2006,86,SERVICIOS,15.11
2006,63,SERVICIOS,101.3
2006,66,SERVICIOS,516.32
2006,88,SERVICIOS,22.57
2006,68,SERVICIOS,863.76
2006,70,SERVICIOS,58.0
2006,73,SERVICIOS,313.16
2006,76,SERVICIOS,2769.53
2006,97,SERVICIOS,0.8
2006,99,SERVICIOS,1.6
2006,91,SERVICIOS,88.42
2006,05,SERVICIOS,5589.44
2006,81,SERVICIOS,281.04
2006,08,SERVICIOS,1871.31
2006,11,SERVICIOS,12789.16
2006,13,SERVICIOS,1740.11
2006,15,SERVICIOS,1424.23
2006,17,SERVICIOS,910.65
2006,18,SERVICIOS,381.9
2006,85,SERVICIOS,377.24
2006,19,SERVICIOS,1063.02
2006,20,SERVICIOS,860.46
2006,27,SERVICIOS,451.81
2006,23,SERVICIOS,1249.16
2006,25,SERVICIOS,2416.29
2006,94,SERVICIOS,72.11
2006,95,SERVICIOS,138.52
2006,41,SERVICIOS,766.38
2006,44,SERVICIOS,581.32
2006,47,SERVICIOS,978.81
2006,50,SERVICIOS,1001.36
2006,52,SERVICIOS,1358.74
2006,54,SERVICIOS,1150.05
2006,86,SERVICIOS,338.79
2006,63,SERVICIOS,530.22
2006,66,SERVICIOS,813.03
2006,88,SERVICIOS,104.71
2006,68,SERVICIOS,2002.84
2006,70,SERVICIOS,740.08
2006,73,SERVICIOS,1264.23
2006,76,SERVICIOS,4051.53
2006,97,SERVICIOS,42.48
2006,99,SERVICIOS,96.54
2006,91,SERVICIOS,5.27
2006,05,SERVICIOS,1250.09
2006,81,SERVICIOS,11.46
2006,08,SERVICIOS,456.34
2006,11,SERVICIOS,3503.23
2006,13,SERVICIOS,181.4
2006,15,SERVICIOS,100.72
2006,17,SERVICIOS,167.28
2006,18,SERVICIOS,32.52
2006,85,SERVICIOS,23.16
2006,19,SERVICIOS,99.75
2006,20,SERVICIOS,63.93
2006,27,SERVICIOS,23.07
2006,23,SERVICIOS,125.28
2006,25,SERVICIOS,262.01
2006,94,SERVICIOS,2.28
2006,95,SERVICIOS,6.17
2006,41,SERVICIOS,164.65
2006,44,SERVICIOS,66.16
2006,47,SERVICIOS,136.9
2006,50,SERVICIOS,113.88
2006,52,SERVICIOS,135.79
2006,54,SERVICIOS,235.95
2006,86,SERVICIOS,18.99
2006,63,SERVICIOS,96.2
2006,66,SERVICIOS,222.39
2006,88,SERVICIOS,3.95
2006,68,SERVICIOS,321.71
2006,70,SERVICIOS,63.68
2006,73,SERVICIOS,155.56
2006,76,SERVICIOS,799.02
2006,97,SERVICIOS,1.88
2006,99,SERVICIOS,3.34
2006,91,SERVICIOS,11.01
2006,05,SERVICIOS,5385.75
2006,81,SERVICIOS,61.36
2006,08,SERVICIOS,1608.46
2006,11,SERVICIOS,11043.42
2006,13,SERVICIOS,1845.24
2006,15,SERVICIOS,634.68
2006,17,SERVICIOS,694.88
2006,18,SERVICIOS,72.97
2006,85,SERVICIOS,216.76
2006,19,SERVICIOS,471.87
2006,20,SERVICIOS,260.23
2006,27,SERVICIOS,32.91
2006,23,SERVICIOS,341.36
2006,25,SERVICIOS,2046.56
2006,94,SERVICIOS,3.86
2006,95,SERVICIOS,9.65
2006,41,SERVICIOS,339.48
